,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
153,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_022000.WAV,GRABADOR-SDZG-AM-15,20190617_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 02:20,60.00046875,,Recorded at 02:20:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:56:50-08:00,WAV,WAV,audio/x-wav
154,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190622_034000.WAV,GRABADOR-SDZG-AM-15,20190622_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 03:40,60.00046875,,Recorded at 03:40:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:59:37-08:00,WAV,WAV,audio/x-wav
155,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190627_045000.WAV,GRABADOR-SDZG-AM-15,20190627_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 04:50,60.00046875,,Recorded at 04:50:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:02:35-08:00,WAV,WAV,audio/x-wav
156,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190626_050000.WAV,GRABADOR-SDZG-AM-15,20190626_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 05:00,60.00046875,,Recorded at 05:00:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:50:13-08:00,WAV,WAV,audio/x-wav
157,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_061000.WAV,GRABADOR-SDZG-AM-15,20190617_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:10,60.00046875,,Recorded at 06:10:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:58:49-08:00,WAV,WAV,audio/x-wav
158,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_075000.WAV,GRABADOR-SDZG-AM-15,20190624_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 07:50,60.00046875,,Recorded at 07:50:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:26:46-08:00,WAV,WAV,audio/x-wav
159,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190619_085000.WAV,GRABADOR-SDZG-AM-15,20190619_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:50,60.00046875,,Recorded at 08:50:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:25:04-08:00,WAV,WAV,audio/x-wav
160,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_090000.WAV,GRABADOR-SDZG-AM-15,20190617_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 09:00,60.00046875,,Recorded at 09:00:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:00:17-08:00,WAV,WAV,audio/x-wav
161,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190614_100000.WAV,GRABADOR-SDZG-AM-15,20190614_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 10:00,60.00046875,,Recorded at 10:00:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:23:36-08:00,WAV,WAV,audio/x-wav
162,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_113000.WAV,GRABADOR-SDZG-AM-15,20190615_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 11:30,60.00046875,,Recorded at 11:30:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:36:48-08:00,WAV,WAV,audio/x-wav
163,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190701_120000.WAV,GRABADOR-SDZG-AM-15,20190701_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 12:00,60.00046875,,Recorded at 12:00:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:45:44-08:00,WAV,WAV,audio/x-wav
164,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190621_131000.WAV,GRABADOR-SDZG-AM-15,20190621_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 13:10,60.00046875,,Recorded at 13:10:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:52:06-08:00,WAV,WAV,audio/x-wav
165,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_145000.WAV,GRABADOR-SDZG-AM-15,20190620_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 14:50,60.00046875,,Recorded at 14:50:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:40:31-08:00,WAV,WAV,audio/x-wav
166,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190614_150000.WAV,GRABADOR-SDZG-AM-15,20190614_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 15:00,60.00046875,,Recorded at 15:00:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:26:11-08:00,WAV,WAV,audio/x-wav
167,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190618_164000.WAV,GRABADOR-SDZG-AM-15,20190618_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 16:40,60.00046875,,Recorded at 16:40:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:16:42-08:00,WAV,WAV,audio/x-wav
168,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190615_222000.WAV,GRABADOR-SDZG-AM-16,20190615_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 22:20,60.00046875,,Recorded at 22:20:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:13:09-08:00,WAV,WAV,audio/x-wav
169,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_233000.WAV,GRABADOR-SDZG-AM-16,20190624_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 23:30,60.00046875,,Recorded at 23:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:53:57-08:00,WAV,WAV,audio/x-wav
170,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190617_002000.WAV,GRABADOR-SDZG-AM-16,20190617_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 00:20,60.00046875,,Recorded at 00:20:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:18:01-08:00,WAV,WAV,audio/x-wav
171,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_012000.WAV,GRABADOR-SDZG-AM-16,20190630_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 01:20,60.00046875,,Recorded at 01:20:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:16:55-08:00,WAV,WAV,audio/x-wav
172,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190627_023000.WAV,GRABADOR-SDZG-AM-16,20190627_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 02:30,60.00046875,,Recorded at 02:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:03:33-08:00,WAV,WAV,audio/x-wav
173,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190620_030000.WAV,GRABADOR-SDZG-AM-16,20190620_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 03:00,60.00046875,,Recorded at 03:00:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:32:02-08:00,WAV,WAV,audio/x-wav
174,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_042000.WAV,GRABADOR-SDZG-AM-16,20190614_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 04:20,60.00046875,,Recorded at 04:20:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:05:19-08:00,WAV,WAV,audio/x-wav
175,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_052000.WAV,GRABADOR-SDZG-AM-16,20190626_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 05:20,60.00046875,,Recorded at 05:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:59:34-08:00,WAV,WAV,audio/x-wav
176,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190627_063000.WAV,GRABADOR-SDZG-AM-16,20190627_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:30,60.00046875,,Recorded at 06:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:04:17-08:00,WAV,WAV,audio/x-wav
177,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190616_070000.WAV,GRABADOR-SDZG-AM-16,20190616_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 07:00,60.00046875,,Recorded at 07:00:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:14:46-08:00,WAV,WAV,audio/x-wav
178,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190619_082000.WAV,GRABADOR-SDZG-AM-16,20190619_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:20,60.00046875,,Recorded at 08:20:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:28:32-08:00,WAV,WAV,audio/x-wav
179,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_095000.WAV,GRABADOR-SDZG-AM-16,20190613_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 09:50,60.00046875,,Recorded at 09:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:01:53-08:00,WAV,WAV,audio/x-wav
180,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_103000.WAV,GRABADOR-SDZG-AM-16,20190623_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 10:30,60.00046875,,Recorded at 10:30:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:46:58-08:00,WAV,WAV,audio/x-wav
181,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190618_113000.WAV,GRABADOR-SDZG-AM-16,20190618_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 11:30,60.00046875,,Recorded at 11:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:24:38-08:00,WAV,WAV,audio/x-wav
182,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190622_120000.WAV,GRABADOR-SDZG-AM-16,20190622_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:00,60.00046875,,Recorded at 12:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:42:44-08:00,WAV,WAV,audio/x-wav
183,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_135000.WAV,GRABADOR-SDZG-AM-16,20190630_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 13:50,60.00046875,,Recorded at 13:50:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:19:18-08:00,WAV,WAV,audio/x-wav
184,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_141000.WAV,GRABADOR-SDZG-AM-16,20190613_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 14:10,60.00046875,,Recorded at 14:10:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:02:41-08:00,WAV,WAV,audio/x-wav
185,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190616_153000.WAV,GRABADOR-SDZG-AM-16,20190616_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 15:30,60.00046875,,Recorded at 15:30:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:16:22-08:00,WAV,WAV,audio/x-wav
186,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190625_164000.WAV,GRABADOR-SDZG-AM-16,20190625_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:40,60.00046875,,Recorded at 16:40:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:57:10-08:00,WAV,WAV,audio/x-wav
187,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_173000.WAV,GRABADOR-SDZG-AM-16,20190624_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 17:30,60.00046875,,Recorded at 17:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:52:49-08:00,WAV,WAV,audio/x-wav
188,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190619_181000.WAV,GRABADOR-SDZG-AM-16,20190619_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 18:10,60.00046875,,Recorded at 18:10:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:30:23-08:00,WAV,WAV,audio/x-wav
189,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_194000.WAV,GRABADOR-SDZG-AM-16,20190630_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 19:40,60.00046875,,Recorded at 19:40:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:20:24-08:00,WAV,WAV,audio/x-wav
190,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_202000.WAV,GRABADOR-SDZG-AM-16,20190623_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 20:20,60.00046875,,Recorded at 20:20:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:48:49-08:00,WAV,WAV,audio/x-wav
191,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190620_213000.WAV,GRABADOR-SDZG-AM-16,20190620_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 21:30,60.00046875,,Recorded at 21:30:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:35:30-08:00,WAV,WAV,audio/x-wav
192,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190625_065000.WAV,GRABADOR-SDZG-AM-17,20190625_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 06:50,60.00046875,,Recorded at 06:50:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:08:21-08:00,WAV,WAV,audio/x-wav
193,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190616_071000.WAV,GRABADOR-SDZG-AM-17,20190616_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 07:10,60.00046875,,Recorded at 07:10:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:16:51-08:00,WAV,WAV,audio/x-wav
194,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190625_080000.WAV,GRABADOR-SDZG-AM-17,20190625_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:00,60.00046875,,Recorded at 08:00:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:08:58-08:00,WAV,WAV,audio/x-wav
195,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_095000.WAV,GRABADOR-SDZG-AM-17,20190612_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 09:50,60.00046875,,Recorded at 09:50:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:28:46-08:00,WAV,WAV,audio/x-wav
196,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_104000.WAV,GRABADOR-SDZG-AM-17,20190611_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 10:40,60.00046875,,Recorded at 10:40:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:16:50-08:00,WAV,WAV,audio/x-wav
197,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_115000.WAV,GRABADOR-SDZG-AM-17,20190612_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 11:50,60.00046875,,Recorded at 11:50:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:29:47-08:00,WAV,WAV,audio/x-wav
198,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_120000.WAV,GRABADOR-SDZG-AM-17,20190613_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 12:00,60.00046875,,Recorded at 12:00:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:42:15-08:00,WAV,WAV,audio/x-wav
199,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_130000.WAV,GRABADOR-SDZG-AM-17,20190614_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 13:00,60.00046875,,Recorded at 13:00:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:55:04-08:00,WAV,WAV,audio/x-wav
200,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_140000.WAV,GRABADOR-SDZG-AM-17,20190613_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 14:00,60.00046875,,Recorded at 14:00:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:43:17-08:00,WAV,WAV,audio/x-wav
201,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_154000.WAV,GRABADOR-SDZG-AM-17,20190628_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 15:40,60.00046875,,Recorded at 15:40:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:50:09-08:00,WAV,WAV,audio/x-wav
202,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_162000.WAV,GRABADOR-SDZG-AM-17,20190629_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 16:20,60.00046875,,Recorded at 16:20:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:02:40-08:00,WAV,WAV,audio/x-wav
203,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_174000.WAV,GRABADOR-SDZG-AM-17,20190619_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 17:40,60.00046875,,Recorded at 17:40:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:59:28-08:00,WAV,WAV,audio/x-wav
204,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190624_180000.WAV,GRABADOR-SDZG-AM-17,20190624_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 18:00,60.00046875,,Recorded at 18:00:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:01:43-08:00,WAV,WAV,audio/x-wav
205,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190617_190000.WAV,GRABADOR-SDZG-AM-17,20190617_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:00,60.00046875,,Recorded at 19:00:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:35:21-08:00,WAV,WAV,audio/x-wav
206,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_203000.WAV,GRABADOR-SDZG-AM-17,20190614_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 20:30,60.00046875,,Recorded at 20:30:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:58:57-08:00,WAV,WAV,audio/x-wav
207,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_210000.WAV,GRABADOR-SDZG-AM-17,20190615_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 21:00,60.00046875,,Recorded at 21:00:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:11:36-08:00,WAV,WAV,audio/x-wav
208,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_222000.WAV,GRABADOR-SDZG-AM-17,20190612_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 22:20,60.00046875,,Recorded at 22:20:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:35:12-08:00,WAV,WAV,audio/x-wav
209,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_235000.WAV,GRABADOR-SDZG-AM-17,20190629_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 23:50,60.00046875,,Recorded at 23:50:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:06:33-08:00,WAV,WAV,audio/x-wav
210,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_003000.WAV,GRABADOR-SDZG-AM-17,20190628_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 00:30,60.00046875,,Recorded at 00:30:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:42:23-08:00,WAV,WAV,audio/x-wav
